dokument_uid,dokument_titel,dokument_geschaeftstitel_deutsch,dokument_geschaeftstitel_franz,dokument_typ_deutsch,dokument_typ_franz,dokument_ziel_publikation,dokument_url,dokument_geschaeft_uid,dokument_session_uid,Übersicht vom_x,geschaeft_uid,geschaeft_nr,geschaeft_titel_deutsch,geschaeft_titel_franz,geschaeft_typ_deutsch,geschaeft_typ_franz,geschaeft_vorstoss_nummer,geschaeft_federfuehrung_name_deutsch,geschaeft_federfuehrung_name_franz,geschaeft_federfuehrung_kuerzel_deutsch,geschaeft_federfuehrung_kuerzel_franz,geschaeft_vorberatende_kommission_uid,geschaeft_vorberatende_kommission_deutsch,geschaeft_vorberatende_kommission_franz,geschaeft_vorstoss_hauptvorstoesser_uid,geschaeft_vorstoss_hauptvorstoesser_vorname,geschaeft_vorstoss_hauptvorstoesser_name,geschaeft_vorstoss_mitvorstoesser_namen_liste,geschaeft_vorstoss_weitere_mitunterzeichner_anzahl,geschaeft_vorstoss_kommission_uid,geschaeft_vorstoss_kommission_name_deutsch,geschaeft_vorstoss_kommission_name_franz,geschaeft_vorstoss_fraktion_name_deutsch,geschaeft_vorstoss_fraktion_name_franz,geschaeft_vorstoss_eingereicht_datum,geschaeft_vorstoss_zurueckgezogen_datum,geschaeft_vorstoss_dringlichkeit_beantragt,geschaeft_vorstoss_dringlichkeit_gewaehrt,geschaeft_vorstoss_zurueckweisung_datum,geschaeft_referendumsart_deutsch,geschaeft_referendumsart_franz,geschaeft_letzte_behandlung_datum,geschaeft_letzte_behandlung_uhrzeit,geschaeft_beschluss_deutsch,geschaeft_beschluss_franz,geschaeft_beschlussdetail_deutsch,geschaeft_beschlussdetail_franz,Übersicht vom_y
f30ba740fa0847dfad34eb069cfd77c5,M-177-2018-vorstosstext-de,Finanz- und Rechnungswesen im Kanton Bern vereinfachen: Aufarbeitung des HRM2-Projekts und Definition zukünftiger Standards,Simplification des finances et de la comptabilité dans le canton de Berne : bilan du projet MCH2 et définition des normes de demain,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/f30ba740fa0847dfad34eb069cfd77c5-332.pdf,23cb76485b6b471c9e3c19d2d0a63d8e,,2025-05-16 13:30,23cb76485b6b471c9e3c19d2d0a63d8e,2018.RRGR.541,Finanz- und Rechnungswesen im Kanton Bern vereinfachen: Aufarbeitung des HRM2-Projekts und Definition zukünftiger Standards,Simplification des finances et de la comptabilité dans le canton de Berne : bilan du projet MCH2 et définition des normes de demain,Motion,Motion,177-2018,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,6f683b50e178491e860526e1f9740f6d,Hans,Kipfer,Johann Ulrich Grädel;Fritz Wyss,0.0,,,,,,2018-09-03,,J,J,,,,2018-11-26,13.35–16.30,Annahme,Adoption,,,2025-05-16 13:00
f31737bcae8b490587df057d9765af6c,M-177-2018-vorstosstext-fr,Finanz- und Rechnungswesen im Kanton Bern vereinfachen: Aufarbeitung des HRM2-Projekts und Definition zukünftiger Standards,Simplification des finances et de la comptabilité dans le canton de Berne : bilan du projet MCH2 et définition des normes de demain,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/f31737bcae8b490587df057d9765af6c-332.pdf,23cb76485b6b471c9e3c19d2d0a63d8e,,2025-05-16 13:30,23cb76485b6b471c9e3c19d2d0a63d8e,2018.RRGR.541,Finanz- und Rechnungswesen im Kanton Bern vereinfachen: Aufarbeitung des HRM2-Projekts und Definition zukünftiger Standards,Simplification des finances et de la comptabilité dans le canton de Berne : bilan du projet MCH2 et définition des normes de demain,Motion,Motion,177-2018,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,6f683b50e178491e860526e1f9740f6d,Hans,Kipfer,Johann Ulrich Grädel;Fritz Wyss,0.0,,,,,,2018-09-03,,J,J,,,,2018-11-26,13.35–16.30,Annahme,Adoption,,,2025-05-16 13:00
ded42dad6a984fed86c36bae1504324c,Vorstoss-de,Steuerschuldenfalle aushebeln - Nettolohn einführen,Parer au risque d`endettement fiscal par le passage au salaire net,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/ded42dad6a984fed86c36bae1504324c-332.pdf,3718cd760b9040f39e64c7ca6a5dfcdb,,2025-05-16 13:30,3718cd760b9040f39e64c7ca6a5dfcdb,2023.RRGR.165,Steuerschuldenfalle aushebeln - Nettolohn einführen,Parer au risque d`endettement fiscal par le passage au salaire net,Motion,Motion,118-2023,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,1f84ba0a3b244ed494e9fd2dfa2b4cb7,Andrea,Zryd,Meret Schindler;Urs Graf,0.0,,,,SP-JUSO,PS-JS,2023-06-05,,J,N,,,,2023-12-07,09.00–11.45,Ablehnung,Rejet,,,2025-05-16 13:00
f852c9fcd96d4af6becb608654c8ebd1,Vorstoss-fr,Steuerschuldenfalle aushebeln - Nettolohn einführen,Parer au risque d`endettement fiscal par le passage au salaire net,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/f852c9fcd96d4af6becb608654c8ebd1-332.pdf,3718cd760b9040f39e64c7ca6a5dfcdb,,2025-05-16 13:30,3718cd760b9040f39e64c7ca6a5dfcdb,2023.RRGR.165,Steuerschuldenfalle aushebeln - Nettolohn einführen,Parer au risque d`endettement fiscal par le passage au salaire net,Motion,Motion,118-2023,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,1f84ba0a3b244ed494e9fd2dfa2b4cb7,Andrea,Zryd,Meret Schindler;Urs Graf,0.0,,,,SP-JUSO,PS-JS,2023-06-05,,J,N,,,,2023-12-07,09.00–11.45,Ablehnung,Rejet,,,2025-05-16 13:00
c96a6caa39ee43fea0657fa1deb78308,Vorstoss-de,Abfall und Neophyten durch Schulklassen sammeln und entsorgen,Envoyer des classes d`écoles combattre les plantes néophytes et ramasser des déchets,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/c96a6caa39ee43fea0657fa1deb78308-332.pdf,0a8e4840e3d24c3ab16c3f20b0e46125,,2025-05-16 13:30,0a8e4840e3d24c3ab16c3f20b0e46125,2020.RRGR.284,Abfall und Neophyten durch Schulklassen sammeln und entsorgen,Envoyer des classes d`écoles combattre les plantes néophytes et ramasser des déchets,Motion,Motion,214-2020,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,3181348c10ba442eb2f7f4f146bb241e,Michel,Seiler,Walter Sutter;Ernst Tanner;Hans Kipfer,13.0,,,,,,2020-08-31,,N,,,,,2021-06-10,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (134 Ja, 4 Nein, 2 Enthaltungen)Ziffer 1: Annahme Abschreibung (75 Ja, 62 Nein, 3 Enthaltungen)Ziffer 2: Annahme (137 Ja, 3 Nein, 1 Enthaltungen)Ziffer 2: Annahme Abschreibung (95 Ja, 40 Nein, 5 Enthaltungen)Ziffer 3: Annahme (136 Ja, 2 Nein, 1 Enthaltungen)Ziffer 3: Abschreibung wird abgelehnt (69 Ja, 70 Nein, 3 Enthaltungen)","Chiffre 1 : adoption (134 Oui, 4 Non, 2 Abstentions)Chiffre 1 : adoption et classement (75 Oui, 62 Non, 3 Abstentions)Chiffre 2 : adoption (137 Oui, 3 Non, 1 Abstentions)Chiffre 2 : adoption et classement (95 Oui, 40 Non, 5 Abstentions)Chiffre 3 : adoption (136 Oui, 2 Non, 1 Abstentions)Chiffre 3 : rejet du classement (69 Oui, 70 Non, 3 Abstentions)",2025-05-16 13:00
ee08dafaa80b4cc6a8162e10addba157,Vorstoss-fr,Abfall und Neophyten durch Schulklassen sammeln und entsorgen,Envoyer des classes d`écoles combattre les plantes néophytes et ramasser des déchets,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/ee08dafaa80b4cc6a8162e10addba157-332.pdf,0a8e4840e3d24c3ab16c3f20b0e46125,,2025-05-16 13:30,0a8e4840e3d24c3ab16c3f20b0e46125,2020.RRGR.284,Abfall und Neophyten durch Schulklassen sammeln und entsorgen,Envoyer des classes d`écoles combattre les plantes néophytes et ramasser des déchets,Motion,Motion,214-2020,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,3181348c10ba442eb2f7f4f146bb241e,Michel,Seiler,Walter Sutter;Ernst Tanner;Hans Kipfer,13.0,,,,,,2020-08-31,,N,,,,,2021-06-10,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (134 Ja, 4 Nein, 2 Enthaltungen)Ziffer 1: Annahme Abschreibung (75 Ja, 62 Nein, 3 Enthaltungen)Ziffer 2: Annahme (137 Ja, 3 Nein, 1 Enthaltungen)Ziffer 2: Annahme Abschreibung (95 Ja, 40 Nein, 5 Enthaltungen)Ziffer 3: Annahme (136 Ja, 2 Nein, 1 Enthaltungen)Ziffer 3: Abschreibung wird abgelehnt (69 Ja, 70 Nein, 3 Enthaltungen)","Chiffre 1 : adoption (134 Oui, 4 Non, 2 Abstentions)Chiffre 1 : adoption et classement (75 Oui, 62 Non, 3 Abstentions)Chiffre 2 : adoption (137 Oui, 3 Non, 1 Abstentions)Chiffre 2 : adoption et classement (95 Oui, 40 Non, 5 Abstentions)Chiffre 3 : adoption (136 Oui, 2 Non, 1 Abstentions)Chiffre 3 : rejet du classement (69 Oui, 70 Non, 3 Abstentions)",2025-05-16 13:00
187bb84262ef458594b7c725f613196f,M-204-2016-vorstosstext-de,Gerechte Prämienregionen für den Kanton Bern,Des régions de primes équitables pour le canton de Berne,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/187bb84262ef458594b7c725f613196f-332.pdf,485293755639437d94ffc8fde207b651,,2025-05-16 13:30,485293755639437d94ffc8fde207b651,2016.RRGR.927,Gerechte Prämienregionen für den Kanton Bern,Des régions de primes équitables pour le canton de Berne,Motion,Motion,204-2016,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,b3953f48b5ac4654bbf4a6ac08c05772,Samuel,Leuenberger,Monika Gygax-Böninger,0.0,,,,,,2016-10-10,,J,J,,,,2016-11-30,13.30-16.30,Annahme,Adoption,"Ziffer 1:	Annahme als Motion (Ja 102, Nein 30, Enthalten 8)Ziffer 2:	Annahme als Postulat (Ja 73, Nein 59, Enthalten 7)",,2025-05-16 13:00
8cea56d89153411eae8bdd7f4648947f,M-204-2016-vorstosstext-fr,Gerechte Prämienregionen für den Kanton Bern,Des régions de primes équitables pour le canton de Berne,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/8cea56d89153411eae8bdd7f4648947f-332.pdf,485293755639437d94ffc8fde207b651,,2025-05-16 13:30,485293755639437d94ffc8fde207b651,2016.RRGR.927,Gerechte Prämienregionen für den Kanton Bern,Des régions de primes équitables pour le canton de Berne,Motion,Motion,204-2016,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,b3953f48b5ac4654bbf4a6ac08c05772,Samuel,Leuenberger,Monika Gygax-Böninger,0.0,,,,,,2016-10-10,,J,J,,,,2016-11-30,13.30-16.30,Annahme,Adoption,"Ziffer 1:	Annahme als Motion (Ja 102, Nein 30, Enthalten 8)Ziffer 2:	Annahme als Postulat (Ja 73, Nein 59, Enthalten 7)",,2025-05-16 13:00
61f5ee48b62d47a6b8e3f0006de7b296,Vorstoss-de,Steuerentlastungen für natürliche Personen durch Progressionsglättung,Alléger l’imposition des personnes physiques en atténuant la progressivité de l’impôt,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/61f5ee48b62d47a6b8e3f0006de7b296-332.pdf,07d92a4f6ef044b0b3591ea8172f3390,,2025-05-16 13:30,07d92a4f6ef044b0b3591ea8172f3390,2023.RRGR.358,Steuerentlastungen für natürliche Personen durch Progressionsglättung,Alléger l’imposition des personnes physiques en atténuant la progressivité de l’impôt,Motion,Motion,268-2023,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,6a25f16ac0d846c88721b7a310021d47,Tobias,Vögeli,Simon Buri;Marianne Schild;Tamara Jost-Morandi,0.0,,,,,,2023-12-07,2024-06-12,N,,,,,2024-06-12,13.30–14.40,Zurückgezogen,Retrait,,,2025-05-16 13:00
fc30d118f83f44e8bf39540f0f01ce0b,Vorstoss-fr,Steuerentlastungen für natürliche Personen durch Progressionsglättung,Alléger l’imposition des personnes physiques en atténuant la progressivité de l’impôt,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/fc30d118f83f44e8bf39540f0f01ce0b-332.pdf,07d92a4f6ef044b0b3591ea8172f3390,,2025-05-16 13:30,07d92a4f6ef044b0b3591ea8172f3390,2023.RRGR.358,Steuerentlastungen für natürliche Personen durch Progressionsglättung,Alléger l’imposition des personnes physiques en atténuant la progressivité de l’impôt,Motion,Motion,268-2023,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,6a25f16ac0d846c88721b7a310021d47,Tobias,Vögeli,Simon Buri;Marianne Schild;Tamara Jost-Morandi,0.0,,,,,,2023-12-07,2024-06-12,N,,,,,2024-06-12,13.30–14.40,Zurückgezogen,Retrait,,,2025-05-16 13:00
5777c776deff47dcac85b35c08430be9,M-038-2016-vorstosstext-de,Verkauf des Aktienanteils des Kantons an der Berner Kantonalbank – Bildung statt Banking,Cession des actions du canton dans le capital de la BCBE,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/5777c776deff47dcac85b35c08430be9-332.pdf,903fd6eeded542c4adf4815dfdbc2c7f,,2025-05-16 13:30,903fd6eeded542c4adf4815dfdbc2c7f,2016.RRGR.111,Verkauf des Aktienanteils des Kantons an der Berner Kantonalbank – Bildung statt Banking,Cession des actions du canton dans le capital de la BCBE,Motion,Motion,038-2016,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,f75618bf915140dfba4d00d993864b65,Thomas,Brönnimann,Patrick Gsteiger;Vania Kohli;Philippe Müller,0.0,,,,,,2016-01-27,,N,,,,,2016-09-05,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Ablehnung als Postulat (Ja 30, Nein 106, Enthalten 5)Ziffer 2: Ablehnung als Postulat (Ja 14, Nein 127, Enthalten 1)",,2025-05-16 13:00
8b185acb3aa7437c9aa52867a3ebfe22,M-038-2016-vorstosstext-fr,Verkauf des Aktienanteils des Kantons an der Berner Kantonalbank – Bildung statt Banking,Cession des actions du canton dans le capital de la BCBE,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/8b185acb3aa7437c9aa52867a3ebfe22-332.pdf,903fd6eeded542c4adf4815dfdbc2c7f,,2025-05-16 13:30,903fd6eeded542c4adf4815dfdbc2c7f,2016.RRGR.111,Verkauf des Aktienanteils des Kantons an der Berner Kantonalbank – Bildung statt Banking,Cession des actions du canton dans le capital de la BCBE,Motion,Motion,038-2016,FIN Finanzdirektion,FIN Direction des finances,FIN,FIN,,,,f75618bf915140dfba4d00d993864b65,Thomas,Brönnimann,Patrick Gsteiger;Vania Kohli;Philippe Müller,0.0,,,,,,2016-01-27,,N,,,,,2016-09-05,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1: Ablehnung als Postulat (Ja 30, Nein 106, Enthalten 5)Ziffer 2: Ablehnung als Postulat (Ja 14, Nein 127, Enthalten 1)",,2025-05-16 13:00
b684a4a3e7dc45a58dda88e27ea86bd0,M-195-2016-vorstosstext-de,Keine Zusatzferienwochen mehr an Berner Schulen,Ecole bernoise: supprimer la semaine de vacances supplémentaire,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/b684a4a3e7dc45a58dda88e27ea86bd0-332.pdf,136a0e25c57246ef82a40b75ad470847,,2025-05-16 13:30,136a0e25c57246ef82a40b75ad470847,2016.RRGR.897,Keine Zusatzferienwochen mehr an Berner Schulen,Ecole bernoise: supprimer la semaine de vacances supplémentaire,Motion,Motion,195-2016,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,627d7b3c8e0e456bbdbc77d52c470dcc,Christoph,Grimm,Philippe Müller;Hugo Kummer,0.0,,,,,,2016-09-13,2017-03-22,N,,,,,2017-03-22,13.30-16.30,Zurückgezogen,Retrait,,,2025-05-16 13:00
b2f852a0ab274e51ab2adc4132b5f5c5,M-195-2016-vorstosstext-fr,Keine Zusatzferienwochen mehr an Berner Schulen,Ecole bernoise: supprimer la semaine de vacances supplémentaire,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/b2f852a0ab274e51ab2adc4132b5f5c5-332.pdf,136a0e25c57246ef82a40b75ad470847,,2025-05-16 13:30,136a0e25c57246ef82a40b75ad470847,2016.RRGR.897,Keine Zusatzferienwochen mehr an Berner Schulen,Ecole bernoise: supprimer la semaine de vacances supplémentaire,Motion,Motion,195-2016,BKD Bildungs- und Kulturdirektion,INC Direction de l’instruction publique et de la culture,BKD,INC,,,,627d7b3c8e0e456bbdbc77d52c470dcc,Christoph,Grimm,Philippe Müller;Hugo Kummer,0.0,,,,,,2016-09-13,2017-03-22,N,,,,,2017-03-22,13.30-16.30,Zurückgezogen,Retrait,,,2025-05-16 13:00
be80d1358b7643a4a30181413f5767fe,M-123-2017-vorstosstext-de,Diagnose drohender Finanzkollaps – Wie behandelt sich das Inselspital selbst?,Menace d`effondrement financier – quel traitement l`Hôpital de l`Ile s`administre-t-il?,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/be80d1358b7643a4a30181413f5767fe-332.pdf,61660ba2c73b4852a7da7cda023e2021,,2025-05-16 13:30,61660ba2c73b4852a7da7cda023e2021,2017.RRGR.355,Diagnose drohender Finanzkollaps – Wie behandelt sich das Inselspital selbst?,Menace d`effondrement financier – quel traitement l`Hôpital de l`Ile s`administre-t-il?,Motion,Motion,123-2017,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,d2377803ce2c40b6a577eac3c855a80c,Daniel,Schwaar,Anita Herren-Brauen;Jakob Etter,10.0,,,,BDP,PBD,2017-06-06,,J,J,,,,2017-09-12,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Ablehnung (Ja 21, Nein 119, Enthalten 0)Ziffer 2:	Annahme (Ja 84, Nein 55, Enthalten 1)Ziffer 2:	Annahme Abschreibung (Ja 127, Nein 15, Enthalten 0)Ziffer 3:	Annahme (Ja 87, Nein 54, Enthalten 0)Ziffer 3:	Annahme Abschreibung (Ja 133, Nein 6, Enthalten 0)",,2025-05-16 13:00
caa45d5bcea4411da71c73340cdc27c0,M-123-2017-vorstosstext-fr,Diagnose drohender Finanzkollaps – Wie behandelt sich das Inselspital selbst?,Menace d`effondrement financier – quel traitement l`Hôpital de l`Ile s`administre-t-il?,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/caa45d5bcea4411da71c73340cdc27c0-332.pdf,61660ba2c73b4852a7da7cda023e2021,,2025-05-16 13:30,61660ba2c73b4852a7da7cda023e2021,2017.RRGR.355,Diagnose drohender Finanzkollaps – Wie behandelt sich das Inselspital selbst?,Menace d`effondrement financier – quel traitement l`Hôpital de l`Ile s`administre-t-il?,Motion,Motion,123-2017,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,d2377803ce2c40b6a577eac3c855a80c,Daniel,Schwaar,Anita Herren-Brauen;Jakob Etter,10.0,,,,BDP,PBD,2017-06-06,,J,J,,,,2017-09-12,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	Ablehnung (Ja 21, Nein 119, Enthalten 0)Ziffer 2:	Annahme (Ja 84, Nein 55, Enthalten 1)Ziffer 2:	Annahme Abschreibung (Ja 127, Nein 15, Enthalten 0)Ziffer 3:	Annahme (Ja 87, Nein 54, Enthalten 0)Ziffer 3:	Annahme Abschreibung (Ja 133, Nein 6, Enthalten 0)",,2025-05-16 13:00
44fbdb4997204ff89f7a3ece2139f1c0,M-179-2017-vorstosstext-de,Marschhalt – Keine weitere Planung fester Transitplätze für ausländische Fahrende,Interruption de toute planification d`aires de transit pour gens du voyage étrangers,Vorstosstext,Texte de l`intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/44fbdb4997204ff89f7a3ece2139f1c0-332.pdf,f71945f41381483da4c660c7314a64c4,,2025-05-16 13:30,f71945f41381483da4c660c7314a64c4,2017.RRGR.522,Marschhalt – Keine weitere Planung fester Transitplätze für ausländische Fahrende,Interruption de toute planification d`aires de transit pour gens du voyage étrangers,Motion,Motion,179-2017,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,d2377803ce2c40b6a577eac3c855a80c,Daniel,Schwaar,Anita Herren-Brauen;Jakob Etter,7.0,,,,,,2017-09-02,,J,J,,,,2017-11-22,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	wird zurückgezogenZiffer 2:	Ablehnung (Ja 52, Nein 85, Enthalten 12)",,2025-05-16 13:00
958961c05f654637a4846f1e0bf5c1e4,M-179-2017-vorstosstext-fr,Marschhalt – Keine weitere Planung fester Transitplätze für ausländische Fahrende,Interruption de toute planification d`aires de transit pour gens du voyage étrangers,Vorstosstext,Texte de l`intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/958961c05f654637a4846f1e0bf5c1e4-332.pdf,f71945f41381483da4c660c7314a64c4,,2025-05-16 13:30,f71945f41381483da4c660c7314a64c4,2017.RRGR.522,Marschhalt – Keine weitere Planung fester Transitplätze für ausländische Fahrende,Interruption de toute planification d`aires de transit pour gens du voyage étrangers,Motion,Motion,179-2017,DIJ Direktion für Inneres und Justiz,DIJ Direction de l’intérieur et de la justice,DIJ,DIJ,,,,d2377803ce2c40b6a577eac3c855a80c,Daniel,Schwaar,Anita Herren-Brauen;Jakob Etter,7.0,,,,,,2017-09-02,,J,J,,,,2017-11-22,13.30-16.30,Punktweise beschlossen,Vote point par point,"Ziffer 1:	wird zurückgezogenZiffer 2:	Ablehnung (Ja 52, Nein 85, Enthalten 12)",,2025-05-16 13:00
4307f92290c44b9abadc845fa12cd96b,Vorstoss-de,Betreuungsgutscheine ausbauen und Kitas entlasten,Élargir l’accès aux bons de garde et décharger les crèches,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/4307f92290c44b9abadc845fa12cd96b-332.pdf,82331fca181e47a5ae7617e38b99c3f2,,2025-05-16 13:30,82331fca181e47a5ae7617e38b99c3f2,2023.RRGR.202,Betreuungsgutscheine ausbauen und Kitas entlasten,Élargir l’accès aux bons de garde et décharger les crèches,Motion,Motion,152-2023,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,be20392ad3b142579f2f0cab64883a64,Seraina,Patzen,Anita Herren-Brauen;Claudine Esseiva;Melanie Gasser;Stefan Bütikofer,0.0,,,,,,2023-06-15,,N,,,,,2023-12-05,17.00–19.00,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (76 Ja, 65 Nein, 2 Enthaltungen)Ziffer 2: Annahme (88 Ja, 54 Nein, 2 Enthaltungen)Ziffer 3: Annahme (93 Ja, 50 Nein, 1 Enthaltung)","Chiffre 1 : adoption (76 oui, 65 non, 2 abstentions)Chiffre 2 : adoption (88 oui, 54 non, 2 abstentions)Chiffre 1 : adoption (93 oui, 50 non, 1 abstention)",2025-05-16 13:00
ef0afce543624361b636ba6755b766a9,Vorstoss-fr,Betreuungsgutscheine ausbauen und Kitas entlasten,Élargir l’accès aux bons de garde et décharger les crèches,Vorstoss,Intervention,Französisch,https://ogd.parl.apps.be.ch/pdf-upload/ef0afce543624361b636ba6755b766a9-332.pdf,82331fca181e47a5ae7617e38b99c3f2,,2025-05-16 13:30,82331fca181e47a5ae7617e38b99c3f2,2023.RRGR.202,Betreuungsgutscheine ausbauen und Kitas entlasten,Élargir l’accès aux bons de garde et décharger les crèches,Motion,Motion,152-2023,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,be20392ad3b142579f2f0cab64883a64,Seraina,Patzen,Anita Herren-Brauen;Claudine Esseiva;Melanie Gasser;Stefan Bütikofer,0.0,,,,,,2023-06-15,,N,,,,,2023-12-05,17.00–19.00,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (76 Ja, 65 Nein, 2 Enthaltungen)Ziffer 2: Annahme (88 Ja, 54 Nein, 2 Enthaltungen)Ziffer 3: Annahme (93 Ja, 50 Nein, 1 Enthaltung)","Chiffre 1 : adoption (76 oui, 65 non, 2 abstentions)Chiffre 2 : adoption (88 oui, 54 non, 2 abstentions)Chiffre 1 : adoption (93 oui, 50 non, 1 abstention)",2025-05-16 13:00
e011c7e7622646d8adc1e76344952a61,Vorstoss-de,Demenzstrategie Kanton Bern jetzt! Angebote optimieren und Lücken schliessen,Stratégie bernoise en matière de démence : il faut améliorer les offres et combler les lacunes,Vorstoss,Intervention,Deutsch,https://ogd.parl.apps.be.ch/pdf-upload/e011c7e7622646d8adc1e76344952a61-332.pdf,9abb88be1dde4bd183e9d16e5627ae29,,2025-05-16 13:30,9abb88be1dde4bd183e9d16e5627ae29,2023.RRGR.255,Demenzstrategie Kanton Bern jetzt! Angebote optimieren und Lücken schliessen,Stratégie bernoise en matière de démence : il faut améliorer les offres et combler les lacunes,Motion,Motion,186-2023,"GSI Gesundheits-, Sozial- und Integrationsdirektion","DSSI Direction de la santé, des affaires sociales et de l’intégration",GSI,DSSI,,,,39abe96db5dc4d7890d8560a8746f684,Anita,Herren-Brauen,Andrea de Meuron;Benjamin Marti;Melanie Gasser;Meret Schindler;Katharina Baumann;Katja Streiff;Bernhard Riem,0.0,,,,,,2023-09-04,,J,J,,,,2023-12-06,09.00–11.45,Punktweise beschlossen,Vote point par point,"Ziffer 1: Annahme (145 Ja, 0 Nein, 0 Enthaltungen)Ziffer 2: Annahme (147 Ja, 0 Nein, 0 Enthaltungen)Ziffer 3: Annahme (146 Ja, 0 Nein, 0 Enthaltungen)Ziffer 4: Annahme (82 Ja, 65 Nein, 0 Enthaltungen)","Chiffre 1 : adoption (145 oui, 0 non, 0 abstentions)Chiffre 2 : adoption (147 oui, 0 non, 0 abstentions)Chiffre 3 : adoption (146 oui, 0 non, 0 abstentions)Chiffre 4 : adoption (82 oui, 65 non, 0 abstentions)",2025-05-16 13:00
